Date,Total flow,Cum. Total flow, Condensate, Water, CGR, WGR, Avg. Pressure
25/06/2014,38.1758,116101.2647,20,5.25,0.52,0.14,1761
26/06/2014,38.6037,116139.8684,20,5.5,0.52,0.14,1758.5
27/06/2014,38.5758,116178.4442,20,5.5,0.52,0.14,1759
28/06/2014,38.6568,116217.101,20,5.5,0.52,0.14,1757.5
29/06/2014,38.5735,116255.6745,20,5.5,0.52,0.14,1757.5
30/06/2014,38.6426,116294.3171,20,5.5,0.52,0.14,1757
1/7/2014,38.4201,116332.7372,20,5.5,0.52,0.14,1759
2/7/2014,38.9216,116371.6588,20.5,5.5,0.53,0.14,1759
3/7/2014,38.6202,116410.279,20.5,5.5,0.53,0.14,1762
4/7/2014,38.3377,116448.6167,18.5,5.5,0.48,0.14,1764.5
5/7/2014,38.9173,116487.534,24,5.5,0.62,0.14,1763
6/7/2014,38.574,116526.108,28.5,5.5,0.74,0.14,1762
7/7/2014,39.129,116565.237,29.75,5.5,0.76,0.14,1760.5
8/7/2014,39.1159,116604.3529,29.5,5.5,0.75,0.14,1760
9/7/2014,39.1474,116643.5003,29,5.5,0.74,0.14,1761
10/7/2014,39.039,116682.5393,28,5.5,0.72,0.14,1762
11/7/2014,38.8497,116721.389,28.75,5.5,0.74,0.14,1764.5
12/7/2014,38.9566,116760.3456,28.5,5.5,0.73,0.14,1764
13/07/2014,38.8423,116799.1879,28.25,5.5,0.73,0.14,1766.5
14/07/2014,38.8512,116838.0391,29,6,0.75,0.15,1765.5
15/07/2014,39.1012,116877.1403,29,6,0.74,0.15,1762.5
16/07/2014,38.705,116915.8453,26,5.5,0.67,0.14,1767
17/07/2014,38.9143,116954.7596,30,5.75,0.77,0.15,1764.5
18/07/2014,38.9627,116993.7223,31,5.5,0.8,0.14,1764.5
19/07/2014,38.8611,117032.5834,30,5.5,0.77,0.14,1765
20/07/2014,38.804,117071.3874,30,5.5,0.77,0.14,1765.5
21/07/2014,38.7469,117110.1343,29.5,5.5,0.76,0.14,1765
